PRECIO,DELEGACION,T_HABITACION,MIN_NOCHES,N_COMENTARIOS,COMENTARIOSXMES,N_VECES_HOST_LISTADO,DISPONIBILIDAD,CLUSTER
2466,1,2,2,4,2.55,1,171,1
1644,1,2,2,3,3.0,1,354,5
860,1,2,2,2,1.07,3,205,1
898,2,2,2,15,6.43,2,275,7
1491,1,2,3,1,0.45,1,173,1
229,4,1,1,3,1.0,1,142,3
459,8,2,1,9,2.9,3,358,0
803,1,2,2,2,0.75,3,171,1
803,1,2,2,2,0.98,3,329,5
497,1,1,1,7,2.26,4,346,3
249,4,1,2,2,0.81,2,220,3
803,1,2,2,9,3.0,1,169,1
574,6,1,1,3,1.01,2,0,3
650,3,2,1,7,2.53,1,322,5
478,4,1,1,1,0.41,1,365,3
1338,1,2,2,5,1.76,2,311,5
1434,1,2,3,4,1.54,4,56,1
344,8,1,1,1,0.81,10,174,0
459,14,2,2,8,3.81,1,63,0
3403,1,2,2,23,7.11,7,314,7
344,8,1,1,1,0.33,10,174,0
401,1,1,1,2,2.0,2,358,3
478,1,1,2,9,2.93,1,151,3
401,1,1,1,1,0.31,6,205,3
803,1,2,2,6,1.96,1,166,1
1013,4,2,1,1,0.36,1,82,1
994,10,2,1,5,2.27,6,365,0
210,11,1,2,6,2.22,1,359,0
765,1,1,2,5,1.85,1,259,3
1281,1,2,3,9,3.03,1,63,1
191,9,1,1,3,1.58,1,29,0
210,8,1,1,2,2.0,1,158,0
401,1,2,1,14,4.83,1,297,5
1185,1,2,2,1,1.0,25,362,2
554,8,2,1,16,11.43,1,84,7
1912,1,2,3,1,0.48,1,174,1
1434,1,2,2,6,2.5,1,350,5
2294,1,2,2,1,0.33,28,365,2
1453,3,2,1,1,0.64,9,358,5
344,2,1,4,2,0.67,2,361,3
2504,1,2,1,12,4.44,13,321,5
401,7,1,1,2,0.75,1,364,3
937,1,2,3,6,2.14,1,159,1
593,1,1,1,17,5.37,3,175,3
459,1,2,1,9,3.25,5,359,5
1204,1,2,1,2,0.69,1,365,5
229,8,1,1,6,1.96,3,364,0
2638,3,2,2,4,1.52,17,106,1
3498,1,2,1,20,6.9,7,353,7
554,4,1,2,2,0.9,1,179,3
7800,3,2,2,2,0.71,1,162,1
746,1,2,2,8,2.61,1,340,5
287,8,1,1,10,3.75,1,163,0
1606,3,2,4,5,2.24,1,296,5
478,1,3,1,1,0.34,1,365,5
382,1,1,2,4,1.36,1,174,3
382,3,2,1,21,12.35,2,289,7
1721,1,2,2,5,2.0,12,314,5
669,4,2,1,1,0.86,1,142,1
1204,6,3,1,1,0.37,1,363,5
975,1,2,5,3,2.2,1,31,1
382,4,1,2,5,2.03,1,324,3
344,3,1,1,3,1.02,3,310,3
650,8,2,2,10,3.75,10,157,0
306,1,2,2,7,2.53,2,336,5
1491,1,2,2,4,1.5,1,11,1
401,1,2,2,4,1.45,2,350,5
707,1,1,1,2,1.15,1,119,3
879,3,2,2,2,0.9,1,362,5
497,14,1,1,2,1.18,1,177,0
631,1,2,1,14,4.77,1,106,1
1185,1,2,2,3,1.05,25,358,2
593,2,2,1,5,2.94,2,362,5
1090,3,2,1,14,4.47,1,182,1
249,4,1,1,2,0.95,3,0,3
344,3,1,1,3,1.01,5,169,3
1204,4,2,1,9,3.14,1,157,1
459,1,2,1,16,6.0,2,60,1
956,3,2,2,3,1.38,1,171,1
306,2,1,1,6,1.98,3,56,3
1204,3,2,3,2,2.0,2,169,1
994,13,2,2,1,0.39,5,0,0
841,1,1,2,4,1.56,1,165,3
669,12,2,5,1,0.46,1,6,0
898,1,2,1,14,4.72,1,282,5
898,1,1,2,2,0.91,3,360,3
841,4,2,2,6,1.96,1,0,1
1147,1,2,1,15,4.74,3,296,5
2007,1,2,1,13,4.48,9,13,1
478,4,2,1,11,3.84,1,365,5
1109,7,2,1,1,0.46,1,90,1
707,4,2,1,6,2.12,1,316,5
803,1,2,2,17,5.54,3,168,1
1357,3,2,2,1,1.0,1,172,1
344,14,1,1,6,1.94,4,350,0
2657,2,2,2,3,1.76,2,357,5
382,1,1,1,5,2.68,21,360,2
803,1,2,1,3,1.48,1,179,1
1434,4,2,1,1,0.35,1,365,5
478,2,1,1,7,3.62,2,158,3
306,2,2,2,6,2.0,1,364,5
2007,1,2,1,20,6.45,3,147,7
287,1,1,1,6,2.57,21,365,2
1778,11,2,2,5,1.88,3,365,0
287,6,1,2,1,0.35,4,365,3
1204,4,2,2,11,3.88,3,251,5
1204,8,1,1,1,0.37,1,359,0
478,6,1,1,7,2.63,2,333,3
2409,3,2,1,3,1.38,5,14,1
593,1,2,1,6,1.96,1,348,5
1491,3,2,2,4,1.4,3,364,5
2294,1,2,1,8,2.61,33,363,2
612,1,1,1,1,0.36,1,0,3
1988,1,2,1,1,0.68,33,365,2
612,1,1,2,4,1.71,1,177,3
1988,1,2,1,2,1.82,33,365,2
746,1,2,1,15,6.72,2,11,1
287,12,1,1,3,1.91,1,59,0
344,4,1,1,12,3.91,2,32,3
1071,1,2,2,11,3.59,3,215,5
650,2,2,1,8,2.76,1,346,5
191,13,1,4,1,0.43,1,327,0
1529,3,2,2,4,1.4,1,113,1
1013,1,2,1,2,0.67,9,313,5
2294,1,2,1,11,3.67,8,361,5
1243,1,2,1,1,1.0,2,325,5
1491,11,2,1,3,1.36,1,249,0
994,1,2,1,1,0.42,2,293,5
306,14,1,1,2,0.75,1,363,0
306,4,1,1,13,4.43,1,0,3
1262,3,2,2,5,1.67,8,169,1
287,13,1,1,3,1.15,1,177,0
3001,1,2,2,3,1.41,1,173,1
401,4,1,1,2,0.7,1,211,3
325,3,1,2,9,3.1,1,47,3
249,4,1,1,5,1.9,1,0,3
382,1,1,1,13,4.64,6,360,3
1013,1,2,2,2,2.0,1,175,1
898,1,2,2,2,2.0,9,349,5
2313,1,2,2,4,1.46,11,304,5
401,4,1,1,8,2.89,19,357,2
994,1,1,1,1,0.75,1,365,3
344,4,1,1,23,8.12,3,83,7
746,3,1,1,1,0.38,1,1,3
421,14,2,1,19,6.33,1,75,0
650,11,2,1,1,0.33,1,351,0
1491,4,2,2,2,1.87,1,296,5
421,2,2,1,12,4.19,1,298,5
975,1,2,2,10,4.35,1,324,5
707,1,1,1,3,1.11,1,180,3
1300,11,2,2,4,4.0,1,43,0
1166,1,2,2,9,3.7,3,144,1
306,3,1,3,1,0.49,3,363,3
497,1,1,3,2,0.83,3,116,3
1147,11,2,2,13,4.81,6,343,0
956,1,2,1,1,0.36,14,328,5
1797,11,2,1,7,2.66,7,325,0
249,4,1,7,3,1.61,1,355,3
784,11,2,2,2,0.91,3,359,0
401,8,2,1,32,11.57,1,148,7
1701,1,2,1,9,3.14,2,150,1
401,2,2,1,2,0.88,1,86,1
994,2,2,4,5,2.05,1,147,1
249,1,3,1,4,1.76,28,365,2
650,1,1,1,7,2.63,2,86,3
325,4,1,1,6,2.28,1,177,3
593,1,1,1,1,0.35,2,85,3
249,1,3,1,2,0.87,28,143,2
249,1,3,1,5,2.08,28,362,2
306,4,1,1,5,1.74,1,0,3
363,9,1,1,7,2.8,2,362,0
2409,3,2,2,6,2.14,5,64,1
803,8,2,1,5,2.31,1,81,1
497,11,1,2,2,0.86,8,358,0
497,3,1,1,1,1.0,3,87,3
210,14,1,3,1,0.49,2,103,0
707,1,1,1,26,9.07,1,161,7
459,1,1,1,4,1.4,1,151,3
7494,3,2,2,6,2.47,3,130,1
707,4,1,2,1,0.42,1,85,3
382,1,1,2,3,1.76,1,352,3
421,1,2,1,13,4.59,2,43,1
1013,1,2,2,2,1.5,1,175,1
593,4,1,1,8,3.58,1,263,3
516,2,2,1,7,2.44,1,364,5
459,1,2,1,2,0.85,1,140,1
1204,3,1,1,4,1.5,1,86,3
516,1,1,2,6,2.28,2,297,3
191,1,3,1,2,0.94,28,143,2
401,4,1,1,2,0.7,1,333,3
669,4,2,2,5,3.57,1,126,1
937,11,2,2,6,2.69,8,358,0
994,3,2,1,5,1.95,2,328,5
746,1,1,3,1,1.0,1,0,3
382,14,1,1,1,0.59,1,179,0
1759,13,2,3,1,0.94,1,1,0
1357,3,2,2,4,1.82,1,120,1
210,11,1,2,6,2.69,1,262,0
478,1,2,1,28,9.77,2,332,7
306,10,1,1,3,1.14,1,90,0
2294,1,2,2,1,1.0,2,363,5
784,5,2,5,1,0.71,4,183,1
554,4,2,3,1,0.45,2,45,1
2409,1,2,1,13,4.76,3,329,5
249,4,1,1,14,5.53,4,83,3
401,3,1,1,2,1.0,1,89,3
1721,3,2,2,4,1.79,6,359,5
822,1,2,1,16,6.0,1,163,7
268,1,1,1,7,2.5,1,48,3
1204,1,2,2,4,1.79,1,76,1
784,3,2,1,1,0.47,1,0,1
478,13,1,1,11,4.07,2,0,0
1185,13,2,2,8,3.53,1,131,0
478,1,2,2,1,0.48,2,365,5
803,1,2,3,3,1.18,1,180,1
898,1,2,2,1,0.46,1,61,1
401,12,1,1,3,3.0,1,180,0
898,12,2,4,3,1.32,2,344,0
2504,1,2,2,3,1.7,2,344,5
1300,1,2,1,8,3.38,4,252,5
1051,1,2,1,2,1.07,1,337,5
2007,3,2,2,8,2.96,2,242,5
784,2,2,1,6,2.31,3,338,5
1701,1,2,2,7,2.66,2,353,5
1300,3,2,1,6,6.0,2,304,5
956,1,1,2,2,0.74,6,90,3
344,2,1,4,2,1.33,2,365,3
306,1,1,1,9,4.22,2,360,3
459,4,1,1,1,0.46,4,328,3
1204,1,2,1,2,0.7,1,352,5
1721,11,2,2,1,1.0,1,82,0
344,4,1,1,2,1.13,1,295,3
325,9,1,1,3,1.23,1,142,0
6003,1,2,1,2,1.67,7,317,5
593,4,2,2,1,0.43,1,352,5
650,1,1,1,17,6.14,5,78,7
459,2,1,1,2,1.03,3,186,3
1204,8,2,1,39,15.81,10,329,7
268,1,1,1,5,2.68,1,75,3
554,1,2,2,2,0.9,1,84,1
210,6,1,1,9,3.42,1,340,3
860,11,2,2,8,3.0,6,343,0
956,4,2,2,6,2.28,1,343,5
1204,1,2,2,5,2.08,5,328,5
249,4,1,2,6,2.65,1,34,3
191,2,3,1,2,0.72,2,365,5
401,1,1,2,4,1.52,1,20,3
344,11,1,1,1,0.83,1,174,0
306,4,1,2,6,2.57,1,362,3
306,2,1,1,3,1.14,1,179,3
784,4,1,2,9,4.15,1,304,3
2026,8,2,1,4,2.26,3,86,1
898,1,2,1,16,5.85,1,60,1
1204,13,2,2,6,2.43,1,81,0
1319,3,2,2,8,3.29,2,339,5
497,1,1,1,3,1.3,1,71,3
191,1,1,1,7,2.88,6,345,3
1415,1,2,2,1,0.47,4,89,1
440,4,1,3,2,0.79,1,0,3
382,1,1,1,12,4.62,6,357,3
2007,9,2,1,7,4.04,2,262,0
382,1,1,1,10,3.66,6,352,3
879,4,2,2,1,0.59,2,359,5
1204,3,2,1,7,2.92,4,57,1
440,13,1,1,1,0.38,3,101,0
1090,1,2,2,18,6.92,10,326,7
2963,1,1,1,1,0.41,5,364,3
822,1,2,1,2,0.8,1,358,5
1434,3,2,3,3,1.8,40,58,2
249,6,1,2,2,0.92,2,365,3
593,1,2,2,17,6.37,3,114,7
707,1,2,1,8,4.71,2,221,5
344,1,1,1,12,6.79,3,321,7
344,1,1,1,6,5.29,3,202,3
306,1,1,1,4,2.35,1,117,3
287,3,1,1,3,1.22,2,172,3
210,6,1,2,1,1.0,2,0,3
306,1,2,90,2,0.76,3,0,1
191,6,1,7,1,0.58,2,364,3
554,3,1,2,7,3.09,2,339,3
2600,1,2,2,5,3.33,1,35,1
459,1,1,2,10,3.7,1,360,3
497,1,1,3,1,0.37,1,363,3
803,4,2,1,2,0.79,1,352,5
2141,3,2,1,1,0.41,5,0,1
306,2,1,1,17,7.08,3,90,7
421,8,2,1,2,0.91,1,360,0
382,1,1,3,9,3.86,1,91,3
363,1,1,1,11,4.18,1,3,3
2007,11,2,2,4,1.52,1,364,0
841,1,2,2,3,1.22,1,68,1
1434,1,2,2,3,1.15,1,214,1
344,4,1,1,14,5.06,19,354,2
784,1,2,1,15,5.7,1,159,1
325,4,1,1,20,7.23,19,358,7
1300,1,2,1,1,0.44,1,89,1
497,8,2,1,13,5.74,1,27,1
535,1,2,1,7,3.04,1,345,5
1204,5,2,2,8,4.21,2,0,1
746,1,2,1,3,1.22,14,328,5
1109,1,2,2,7,2.96,1,180,1
1109,1,2,3,7,3.96,2,306,5
268,10,1,1,11,4.52,1,156,0
593,4,2,2,3,2.0,3,193,1
1243,3,2,1,1,1.0,1,82,1
210,3,1,1,1,0.39,2,173,3
497,4,1,1,17,6.46,19,351,2
3250,1,2,1,5,5.0,1,166,1
516,4,1,1,2,1.43,3,349,3
344,2,2,2,6,3.1,1,161,1
822,1,2,2,8,3.12,7,362,5
898,4,2,2,12,5.0,1,251,5
1912,1,2,2,5,4.29,7,348,5
1338,11,2,2,3,1.7,1,355,0
1109,1,2,3,1,0.55,1,365,5
382,3,1,3,1,0.94,1,101,3
1281,1,2,2,10,5.66,1,319,5
401,7,2,1,10,4.23,1,362,5
2007,14,2,1,1,0.56,2,91,0
191,2,3,1,1,0.43,3,90,1
956,1,2,2,7,3.23,1,132,1
1051,1,2,2,5,2.94,1,320,5
1415,1,2,2,2,0.94,32,348,2
3441,1,2,1,1,0.81,13,239,5
2504,3,2,2,2,1.3,5,127,1
1109,1,2,1,5,1.97,7,175,1
191,2,1,2,3,1.29,1,364,3
497,11,1,1,3,2.09,1,361,0
956,3,1,2,1,0.39,29,365,2
1835,9,2,1,4,1.67,3,331,0
898,1,2,2,3,1.17,4,143,1
191,2,1,2,1,0.37,1,355,3
249,2,1,1,8,3.87,2,78,3
1128,1,2,2,13,4.87,1,259,5
612,4,2,2,3,1.1,3,40,1
1147,1,1,1,4,1.67,2,34,3
1204,8,2,1,1,0.59,1,355,0
956,11,2,1,3,1.23,7,365,0
726,1,2,2,8,4.0,1,332,5
554,10,2,2,3,1.38,1,153,0
803,1,2,2,5,2.31,1,164,1
497,3,1,1,1,0.47,2,362,3
229,9,1,2,3,3.0,1,179,0
421,1,1,1,14,6.27,1,356,7
1396,3,2,1,7,3.13,9,362,5
497,5,1,1,1,0.39,1,0,3
1606,1,3,1,1,0.58,2,364,5
497,6,2,1,9,3.38,2,338,5
1166,1,2,3,6,2.77,1,323,5
191,4,1,1,2,0.92,1,177,3
1204,1,2,2,2,1.0,11,59,1
1491,1,2,1,2,0.92,2,179,1
803,8,2,1,22,8.35,10,317,7
898,4,2,1,9,3.65,1,347,5
268,2,1,1,3,1.48,3,153,3
1644,3,2,2,5,2.21,9,345,5
650,1,2,3,8,3.24,3,78,1
898,1,2,3,6,2.57,1,205,1
229,2,1,1,7,3.23,1,137,3
1147,1,2,2,7,3.23,28,57,2
497,4,1,1,2,1.82,3,365,3
707,1,2,1,12,5.14,2,0,1
994,2,1,1,1,0.59,8,161,3
650,3,2,2,1,0.41,1,364,5
191,1,3,1,2,0.83,2,89,1
249,12,1,1,1,1.0,1,154,0
306,2,1,1,1,1.0,1,361,3
3919,1,2,1,3,1.2,13,58,1
1300,3,2,1,3,1.41,1,35,1
1491,3,2,2,2,0.9,1,328,5
746,3,1,2,3,1.18,4,332,3
2198,3,2,3,3,1.34,3,0,1
1491,3,1,2,1,0.46,3,0,3
421,4,1,1,3,1.27,19,355,2
6117,1,2,1,6,2.47,23,230,2
191,4,2,1,14,5.25,2,354,5
1721,1,1,1,1,1.0,7,365,3
1721,1,1,2,1,0.41,7,348,3
1721,1,1,2,1,0.6,7,348,3
1721,1,1,2,1,0.47,7,365,3
191,7,1,1,1,1.0,1,365,3
1797,1,2,1,1,1.0,1,339,5
5009,1,2,2,1,0.46,1,358,5
669,1,2,2,9,3.55,1,121,1
650,8,2,1,16,6.32,1,144,7
593,1,1,1,2,1.18,1,177,3
1147,3,2,1,5,2.88,1,93,1
1396,1,2,1,8,3.69,3,73,1
459,1,1,2,4,1.79,1,357,3
401,4,1,1,1,1.0,1,178,3
1893,1,2,1,3,1.48,1,363,5
306,2,1,7,1,0.63,2,332,3
650,5,2,1,16,6.86,1,167,7
2504,3,2,1,6,2.73,1,162,1
287,1,1,3,1,0.5,1,358,3
344,4,1,1,1,0.65,1,291,3
363,2,1,1,3,1.23,3,358,3
1453,1,2,1,6,2.43,5,0,1
306,1,1,4,1,0.47,1,179,3
306,3,1,1,1,0.58,2,356,3
459,5,1,2,1,1.0,2,364,3
363,4,1,1,24,10.0,3,70,7
363,2,1,1,6,4.86,2,360,3
784,11,2,2,3,1.48,1,148,0
535,4,2,2,1,1.0,1,49,1
994,1,2,3,2,1.09,1,337,5
803,4,2,1,1,1.0,1,359,5
401,1,1,1,4,1.62,4,0,3
1396,1,2,1,2,1.03,3,343,5
1243,1,2,4,6,2.77,1,0,1
1491,4,2,1,18,7.5,1,247,7
1510,2,2,1,9,3.91,2,176,1
688,1,1,1,14,6.77,1,59,7
497,7,2,1,2,0.92,1,88,1
535,1,1,2,4,1.85,2,167,3
746,3,1,2,6,3.53,1,120,3
191,1,1,2,4,1.6,1,338,3
344,2,1,3,1,0.54,1,164,3
956,8,2,1,28,11.2,10,333,7
401,11,2,3,4,3.43,2,360,0
803,3,2,1,21,8.51,13,331,7
784,3,2,1,17,6.89,13,345,7
1243,1,2,2,7,3.82,1,84,1
1204,2,2,2,3,1.38,1,365,5
497,1,1,1,2,1.13,1,360,3
822,1,2,2,12,5.9,4,225,7
249,4,1,1,2,0.88,1,167,3
440,3,1,2,2,0.91,2,365,3
249,2,1,1,1,1.0,1,179,3
191,4,3,1,12,5.9,5,334,5
956,1,2,2,2,0.87,2,106,1
401,1,1,1,3,1.36,1,89,3
1147,4,2,2,7,3.13,1,232,5
229,1,1,2,1,1.0,1,317,3
1319,3,2,2,4,1.97,2,175,1
440,4,1,1,3,1.73,1,130,3
1587,1,2,2,3,3.0,3,136,1
229,4,1,1,3,1.34,4,179,3
688,4,2,1,5,2.17,3,146,1
860,1,2,5,1,0.91,3,6,1
1147,1,2,2,1,0.55,25,352,2
3498,3,2,2,1,1.0,2,350,5
1243,2,2,1,4,1.85,2,359,5
650,14,2,2,7,3.39,1,250,0
478,1,1,1,2,2.0,2,359,3
497,2,3,1,1,0.65,8,180,1
746,2,2,2,1,0.5,1,90,1
459,4,1,1,11,4.4,19,348,2
1300,4,2,2,2,1.03,1,171,1
1128,1,2,1,1,0.47,44,318,2
1204,1,2,1,1,1.0,1,0,1
1529,1,2,2,4,1.97,25,339,2
6691,1,2,1,2,2.0,44,365,2
306,11,1,1,3,1.29,2,197,0
306,4,1,1,10,4.29,1,346,3
803,4,2,2,4,1.71,1,8,1
707,3,1,2,1,1.0,1,325,3
440,2,3,1,7,2.92,1,278,5
1300,1,2,1,1,1.0,1,365,5
1300,11,2,3,1,1.0,2,160,0
497,2,3,1,4,1.76,8,177,1
994,4,2,1,5,2.54,1,130,1
1204,1,2,1,11,5.0,1,180,1
593,11,2,1,1,0.4,2,180,0
650,1,1,2,1,0.81,1,128,3
574,4,2,2,5,2.21,2,351,5
554,3,1,2,2,0.88,2,5,3
229,9,1,1,2,1.58,10,358,0
497,3,1,1,11,4.65,1,209,3
1491,2,2,1,4,2.4,33,363,2
306,11,1,1,2,0.91,1,328,0
1109,1,2,2,11,4.65,5,358,5
344,2,1,1,3,1.36,1,1,3
497,2,2,1,11,4.58,1,0,1
459,2,1,3,1,0.48,1,75,3
382,1,1,1,1,0.59,1,178,3
1797,3,2,1,17,11.09,13,344,7
382,1,1,1,2,0.91,3,365,3
191,7,1,2,3,2.37,1,90,3
382,4,1,2,3,1.36,1,85,3
1300,1,2,1,1,0.71,1,85,1
1491,2,2,1,2,0.82,1,363,5
459,1,2,3,1,0.45,1,341,5
363,5,1,1,1,0.52,2,0,3
2007,3,2,1,6,2.57,3,2,1
3498,1,2,3,3,1.41,2,0,1
497,13,1,1,1,0.48,1,89,0
1204,3,2,2,1,0.45,1,0,1
382,1,1,1,2,0.9,1,297,3
363,1,2,1,2,0.91,2,308,5
803,1,2,1,2,1.13,1,52,1
688,2,2,3,1,0.45,6,143,1
210,11,1,2,3,1.61,1,178,0
2504,3,2,2,5,2.73,1,160,1
631,2,2,7,1,0.7,1,45,1
191,4,1,1,2,2.0,1,44,3
249,2,1,7,1,0.48,2,329,3
191,14,3,1,1,1.0,1,361,0
1491,1,1,1,10,4.29,8,165,3
1816,3,2,2,3,1.36,2,15,1
440,1,1,3,2,0.94,2,365,3
841,1,2,4,4,2.5,3,299,5
497,3,1,1,1,0.64,1,89,3
2294,1,2,1,2,1.62,1,336,5
1491,3,2,3,1,1.0,7,303,5
497,1,1,1,17,7.39,10,359,7
478,1,1,1,12,5.0,21,354,2
459,1,1,1,5,2.08,1,115,3
249,1,1,1,3,1.41,21,270,2
2160,1,2,1,3,1.45,1,365,5
249,14,2,3,1,0.48,2,81,0
459,4,1,1,4,2.26,1,113,3
249,14,3,1,2,2.0,3,177,0
287,1,1,1,9,3.86,8,355,3
1701,3,2,2,2,1.07,2,342,5
210,1,3,1,6,3.67,8,177,1
803,1,2,2,7,3.28,1,137,1
994,3,2,1,14,5.83,2,334,5
401,1,3,1,1,1.0,8,177,1
1147,1,2,2,3,3.0,11,170,1
918,1,1,1,4,1.82,8,362,3
363,1,1,1,1,1.0,8,343,3
401,4,1,2,1,1.0,1,79,3
287,1,1,1,3,1.36,8,362,3
287,1,1,1,8,3.33,8,351,3
497,4,2,2,1,0.77,17,363,5
421,1,1,1,2,0.92,4,365,3
975,1,2,1,6,2.73,4,229,5
229,4,1,1,3,2.0,3,111,3
956,3,2,1,9,4.58,5,358,5
478,14,2,2,2,0.91,2,81,0
1300,3,2,1,3,1.55,1,194,1
497,4,2,2,5,2.5,18,363,2
1204,3,2,2,1,0.46,2,6,1
401,1,1,5,1,1.0,6,52,3
1090,1,2,2,2,0.88,1,87,1
746,3,2,1,4,1.88,5,335,5
229,1,1,1,4,2.14,2,169,3
879,2,2,1,5,2.31,6,353,5
574,8,2,2,5,2.94,1,342,0
1109,3,2,2,4,2.4,1,221,5
229,4,1,1,3,1.55,1,180,3
249,7,1,1,1,0.59,1,89,3
401,9,2,1,13,5.91,1,167,0
287,2,1,2,1,0.48,2,179,3
421,3,1,1,4,1.71,1,90,3
516,4,1,1,4,1.71,6,174,3
401,1,1,1,1,0.52,2,327,3
1204,4,2,2,10,4.84,1,163,1
210,8,1,1,19,10.56,1,84,7
268,3,1,1,2,0.91,2,363,3
2753,1,2,2,3,1.32,14,363,5
994,4,2,2,5,2.31,1,166,1
249,1,1,1,2,0.88,3,14,3
249,1,1,2,6,3.05,1,341,3
1300,11,2,1,1,1.0,1,159,0
1644,1,2,1,4,2.86,1,81,1
593,1,2,5,6,3.53,1,327,5
268,13,1,2,1,0.59,1,178,0
956,1,2,1,2,1.5,1,363,5
898,14,1,1,1,0.59,1,177,0
841,1,2,2,2,2.0,1,30,1
1147,3,2,2,2,0.98,17,63,1
612,1,2,1,2,0.91,1,348,5
2141,1,2,2,1,0.88,4,159,1
726,1,2,1,2,0.9,2,365,5
2007,1,2,1,2,0.94,44,365,2
784,1,2,2,2,2.0,1,330,5
191,11,1,1,3,1.34,1,333,0
994,1,2,1,22,9.57,1,327,7
459,11,2,2,2,1.0,1,22,0
497,3,2,2,6,2.95,1,84,1
1281,3,2,1,5,2.38,2,270,5
229,4,1,1,5,3.0,1,113,3
459,1,1,3,1,0.73,1,89,3
898,1,2,2,4,1.85,1,86,1
325,3,1,1,3,1.61,3,327,3
1625,11,1,2,3,1.38,6,269,0
2504,1,2,1,15,6.52,3,300,7
497,1,1,3,7,3.28,2,83,3
612,8,2,1,2,1.2,2,178,0
1491,1,2,1,1,0.54,1,83,1
593,4,2,5,1,1.0,5,320,5
459,1,1,2,4,2.4,1,28,3
401,4,2,1,10,4.41,1,101,1
1166,1,2,1,8,8.0,13,347,7
1204,1,2,1,11,9.43,13,342,7
1166,1,2,1,13,13.0,13,362,7
1529,11,1,2,3,1.34,6,269,0
1491,1,2,1,3,1.34,15,359,5
1223,11,1,2,1,0.45,6,269,0
497,2,2,1,21,9.26,1,157,7
898,3,2,2,3,2.0,1,250,5
1625,11,1,2,2,0.91,6,269,0
1835,11,1,2,2,0.9,6,269,0
1204,1,2,1,3,1.53,1,174,1
516,8,2,1,3,1.73,1,90,1
497,1,1,2,1,1.0,2,167,3
1147,1,2,2,2,0.94,2,3,1
249,13,1,3,2,1.3,4,0,0
363,1,1,1,3,1.58,21,362,2
497,1,1,2,1,0.44,3,151,3
421,1,1,1,4,1.9,4,365,3
229,4,1,1,6,2.73,4,326,3
191,4,1,2,2,1.09,1,129,3
210,3,1,1,1,0.52,1,317,3
765,1,2,2,2,1.0,1,23,1
898,2,2,1,13,7.5,1,260,7
1109,1,2,3,1,0.47,1,0,1
497,4,1,1,3,1.53,2,237,3
459,1,1,1,2,1.43,5,364,3
554,2,2,1,16,7.38,2,179,7
1147,1,2,2,2,0.92,6,142,1
1472,3,2,1,4,1.85,14,330,5
1759,4,2,1,4,1.85,1,339,5
2007,1,2,2,8,4.29,5,319,5
229,4,1,1,1,0.59,3,365,3
554,1,1,1,5,2.31,1,336,3
1491,3,2,2,5,2.31,1,79,1
287,4,1,1,4,2.0,1,70,3
593,7,2,6,1,0.5,2,338,5
1357,3,2,1,13,7.36,2,164,7
497,1,1,1,2,1.07,1,359,3
1319,3,2,1,1,1.0,1,68,1
1204,1,2,2,2,2.0,4,342,5
249,7,1,2,1,0.47,2,354,3
382,1,1,1,5,2.46,4,361,3
1051,1,2,2,3,3.0,1,177,1
344,2,1,1,3,1.38,4,365,3
574,1,2,1,23,10.62,1,174,7
898,1,2,1,2,0.9,1,358,5
1109,1,2,2,4,3.64,8,331,5
650,1,1,1,2,2.0,1,233,3
707,1,2,1,1,1.0,3,320,5
1109,1,2,2,1,1.0,11,178,1
191,2,1,1,11,5.5,1,362,3
210,3,1,1,4,3.08,6,365,3
784,1,2,1,11,5.41,1,150,1
249,9,1,1,1,0.56,3,365,0
994,1,2,1,8,3.64,6,349,5
306,1,1,2,1,0.94,3,173,3
1797,1,2,1,3,1.41,3,326,5
497,2,3,1,2,2.0,8,180,1
344,1,1,6,1,1.0,2,118,3
382,4,1,1,3,1.38,6,323,3
459,2,2,2,5,2.73,1,86,1
975,1,2,2,4,3.64,8,294,5
306,1,1,1,11,5.08,8,300,3
2256,1,2,2,2,1.62,2,175,1
191,4,1,3,1,1.0,1,88,3
516,3,1,1,2,2.0,3,360,3
382,1,1,2,3,1.58,21,358,2
593,9,2,1,1,0.58,4,365,0
497,11,1,1,1,0.77,2,89,0
535,1,2,1,8,3.75,5,321,5
1357,3,2,2,1,1.0,2,364,5
1950,1,2,2,8,4.62,7,360,5
325,8,1,1,30,15.0,3,179,7
994,10,2,1,4,2.31,6,365,0
994,2,2,2,2,2.0,3,362,5
994,2,2,2,3,2.43,3,337,5
5009,1,2,1,10,4.76,2,324,5
497,4,1,1,2,1.58,1,364,3
249,6,1,1,1,1.0,1,354,3
1319,4,2,1,5,3.0,1,132,1
191,1,1,1,2,1.02,1,269,3
803,1,2,2,1,1.0,1,352,5
994,1,2,1,3,3.0,1,290,5
382,1,2,3,1,0.58,3,45,1
1109,1,2,1,11,5.16,3,163,1
1396,11,1,1,1,0.64,3,362,0
2007,1,2,2,1,1.0,1,330,5
1319,1,2,2,3,1.53,3,308,5
401,2,2,1,3,2.43,1,82,1
1300,1,2,1,1,0.81,5,346,5
535,1,1,2,4,2.55,2,84,3
1319,3,2,2,3,2.37,1,315,5
249,1,1,1,1,0.91,1,135,3
191,3,1,2,5,2.5,1,348,3
2122,3,2,2,6,4.09,2,326,5
593,2,1,1,2,1.87,3,186,3
2198,2,2,1,6,3.53,6,95,1
593,1,1,2,2,1.54,2,358,3
1109,4,2,2,3,3.0,16,52,1
